"Content","Video title","Duração","Inscritos","Avg Viewed %","Likes","Shares","Views","Impressões","CTR %","Avg View Duration","Ano","Data Publicação","Mês_Ano","Creator","Categoria","Total Comments","Link","Conversão Inscritos","Conversão Comments"
"Ojks3hMH7k0","POWER RANKING BRASILEIRÃO 7ª RODADA - TIER LIST",907,32,31.2,305,6,3137,51124,4.36,"00:04:42",2024,"2024-05-17","05-2024",,,34,"https://www.youtube.com/watch?v=Ojks3hMH7k0",0.010200828817341408,0.010838380618425247
"l8JpVZS5IAo","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE? #17",345,10,46.22,183,2,1821,40579,3.51,"00:02:39",2024,"2024-05-14","05-2024",,,4,"https://www.youtube.com/watch?v=l8JpVZS5IAo",0.0054914881933003845,0.002196595277320154
"EwuzWdL8CwI","PALMEIRAS X ATHLETICO PR: EXPLICANDO COMO CUCA VENCEU ABEL FERREIRA",631,242,45.83,1078,180,10851,124873,6.09,"00:04:49",2024,"2024-05-13","05-2024",,,172,"https://www.youtube.com/watch?v=EwuzWdL8CwI",0.02230209197309004,0.015851073633766474
"6i8N-RXGpLo","COMO JOGA EVANILSON, JOGADOR CONVOCADO PARA SELEÇÃO BRASILEIRA",337,122,48.43,1107,51,12826,162553,9.68,"00:02:43",2024,"2024-05-12","05-2024",,,30,"https://www.youtube.com/watch?v=6i8N-RXGpLo",0.009511928894433183,0.002338998908467176
"dsOeq6k8JNE","POWER RANKING BRASILEIRÃO 6ª RODADA - TIER LIST",865,52,35.02,383,12,3879,79783,3.72,"00:05:02",2024,"2024-05-10","05-2024",,,34,"https://www.youtube.com/watch?v=dsOeq6k8JNE",0.013405516885795308,0.008765145656096932
"wYBW0FiyaVs","EXPLICANDO OS MELHORES MOMENTOS DE BOTAFOGO X LDU",218,10,52.03,148,8,1548,33353,3.35,"00:01:53",2024,"2024-05-09","05-2024",,,12,"https://www.youtube.com/watch?v=wYBW0FiyaVs",0.006459948320413436,0.007751937984496124
"4V3_iWfp_Tw","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE? #16",297,6,49.73,216,5,2428,43855,3.77,"00:02:27",2024,"2024-05-07","05-2024",,,7,"https://www.youtube.com/watch?v=4V3_iWfp_Tw",0.002471169686985173,0.002883031301482702
"SEcKowSjiiw","POWER RANKING LIBERTADORES FASE DE GRUPOS - TIER LIST",685,46,36.19,339,2,3625,84909,3.43,"00:04:07",2024,"2024-05-07","05-2024",,,36,"https://www.youtube.com/watch?v=SEcKowSjiiw",0.012689655172413793,0.009931034482758621
"mMgnMa7aTYE","QUANDO O NEYMAR HUMILHAVA no SANTOS",395,167,59.46,2235,112,29320,335638,6.06,"00:03:54",2024,"2024-05-06","05-2024","João","ME MOSTRA ESSE GOL",65,"https://www.youtube.com/watch?v=mMgnMa7aTYE",0.0056957708049113235,0.002216916780354707
"mXi-dk2F7Y4","POWER RANKING BRASILEIRÃO 5ª RODADA - TIER LIST",613,158,37.29,530,8,5298,97015,3.96,"00:03:48",2024,"2024-05-03","05-2024",,,73,"https://www.youtube.com/watch?v=mXi-dk2F7Y4",0.02982257455643639,0.013778784446961118
"xZBu1YTbhw8","EXPLICANDO A ATUAÇÃO DE ESTEVÃO EM PALMEIRAS X BOTAFOGO SP",612,59,40.91,597,33,5946,91042,4.76,"00:04:10",2024,"2024-05-03","05-2024",,,39,"https://www.youtube.com/watch?v=xZBu1YTbhw8",0.009922637066935755,0.006559031281533804
"ZEGqbxY7D0s","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE? #15",285,9,50.46,185,2,2218,49324,3.12,"00:02:23",2024,"2024-04-30","04-2024",,,7,"https://www.youtube.com/watch?v=ZEGqbxY7D0s",0.0040577096483318306,0.0031559963931469793
"nSqKvcttMN0","SÃO PAULO X PALMEIRAS: EXPLICANDO A TÁTICA DE LUIS ZUBELDÍA",671,995,44.5,3632,508,52110,687077,5.45,"00:04:58",2024,"2024-04-30","04-2024",,,168,"https://www.youtube.com/watch?v=nSqKvcttMN0",0.019094223757436194,0.0032239493379389752
"CI5Ac5PuqSY","POR ISSO o RONALDO FENÔMENO era IMPARÁVEL!",389,241,54.53,3029,205,41813,430508,7.03,"00:03:34",2024,"2024-04-29","04-2024","João","ME MOSTRA ESSE GOL",70,"https://www.youtube.com/watch?v=CI5Ac5PuqSY",0.005763757683017243,0.0016741204888431828
"tDPZkFKAv0A","POWER RANKING BRASILEIRÃO 4ª RODADA - TIER LIST",667,28,24.19,272,3,3244,55461,2.95,"00:02:41",2024,"2024-04-26","04-2024",,,28,"https://www.youtube.com/watch?v=tDPZkFKAv0A",0.008631319358816275,0.008631319358816275
"yePc4EapU-E","PALMEIRAS X DEL VALLE: EXPLICANDO A VIRADA NA LIBERTADORES",771,127,37.74,730,33,10286,127469,5.38,"00:04:50",2024,"2024-04-26","04-2024",,,53,"https://www.youtube.com/watch?v=yePc4EapU-E",0.012346879253354074,0.0051526346490375265
"HaO2wLYuMgI","Como joga o SÃO PAULO do técnico LUIS ZUBELDÍA?",456,208,47.24,1746,287,28975,366292,7.83,"00:03:35",2024,"2024-04-23","04-2024",,,152,"https://www.youtube.com/watch?v=HaO2wLYuMgI",0.007178602243313201,0.005245901639344262
"gW60sHeMbD8","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #14",338,5,41.3,90,0,1173,32744,2.02,"00:02:19",2024,"2024-04-23","04-2024",,,1,"https://www.youtube.com/watch?v=gW60sHeMbD8",0.004262574595055414,0.0008525149190110827
"oHWsmQYIPLs","REAL MADRID x BARCELONA - MELHORES MOMENTOS da HISTÓRIA do EL CLASICO",464,119,61.37,1560,51,13583,71231,5.09,"00:04:44",2024,"2024-04-22","04-2024",,,54,"https://www.youtube.com/watch?v=oHWsmQYIPLs",0.008760951188986232,0.003975557682397114
"nOxRuOjo6ck","POWER RANKING BRASILEIRÃO 3ª RODADA - TIER LIST",604,16,23.1,129,6,2307,42865,2.55,"00:02:19",2024,"2024-04-19","04-2024",,,9,"https://www.youtube.com/watch?v=nOxRuOjo6ck",0.006935413957520589,0.0039011703511053317
"YBlSB8ir6tc","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #13",383,-1,33.97,66,2,1147,39381,2.2,"00:02:10",2024,"2024-04-17","04-2024",,,1,"https://www.youtube.com/watch?v=YBlSB8ir6tc",-0.0008718395815170009,0.0008718395815170009
"f4L9BKBVlmE","A ESTRATÉGIA GENIAL QUE LEVOU XABI ALONSO AO REAL MADRID",532,291,45.46,1782,168,26167,422250,5.78,"00:04:01",2024,"2024-04-17","04-2024",,,36,"https://www.youtube.com/watch?v=f4L9BKBVlmE",0.011120877441051707,0.001375778652501242
"Bbi00iKyLms","COMO JOGA FELIPE ANDERSON, REFORÇO DO PALMEIRAS?",487,147,42.34,690,71,11420,153988,5.27,"00:03:26",2024,"2024-04-16","04-2024",,,47,"https://www.youtube.com/watch?v=Bbi00iKyLms",0.01287215411558669,0.004115586690017513
"gluzOxw4g_U","GOLS mais BONITOS do CAMPEONATO BRASILEIRO 2023",369,34,48.56,538,11,6937,84219,4.45,"00:02:59",2024,"2024-04-15","04-2024",,,23,"https://www.youtube.com/watch?v=gluzOxw4g_U",0.004901254144442843,0.003315554274181923
"A9KarqZrO5g","Como joga GONZALO ESCOBAR, reforço do Santos?",408,69,35.73,281,58,8723,107643,6.16,"00:02:25",2024,"2024-04-12","04-2024",,,46,"https://www.youtube.com/watch?v=A9KarqZrO5g",0.007910122664221026,0.005273415109480683
"7rHa99q154c","POWER RANKING BRASILEIRÃO 1ª RODADA - TIER LIST",648,18,33.08,193,0,1965,49617,3.06,"00:03:34",2024,"2024-04-11","04-2024",,,22,"https://www.youtube.com/watch?v=7rHa99q154c",0.00916030534351145,0.011195928753180661
"ahQ0QBBZN1g","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #12",454,10,31.43,121,2,1494,42177,2.47,"00:02:22",2024,"2024-04-10","04-2024",,,8,"https://www.youtube.com/watch?v=ahQ0QBBZN1g",0.006693440428380187,0.00535475234270415
"FKTvBsuaxy8","Como joga o Palmeiras de Abel Ferreira, campeão do Paulistão contra Santos?",741,84,40.55,474,85,6291,101503,5.78,"00:05",2024,"2024-04-09","04-2024",,,34,"https://www.youtube.com/watch?v=FKTvBsuaxy8",0.01335240820219361,0.0054045461770783655
"aqyVE4dAYQw","TRIO MSN - O MELHOR DE MESSI SUAREZ e NEYMAR",360,64,58.85,1068,50,12959,136293,5.73,"00:03:31",2024,"2024-04-08","04-2024",,,30,"https://www.youtube.com/watch?v=aqyVE4dAYQw",0.004938652673817425,0.0023149934408519175
"bBdmzdYvuXo","GRÊMIO CAMPEÃO GAÚCHO: EXPLICANDO GRÊMIO X JUVENTUDE",362,11,41.4,148,4,1556,35667,3.21,"00:02:29",2024,"2024-04-06","04-2024",,,11,"https://www.youtube.com/watch?v=bBdmzdYvuXo",0.007069408740359897,0.007069408740359897
"ktkKEqNwyEc","Como joga (mal) o SÃO PAULO do THIAGO CARPINI?",623,467,39.46,2350,753,37121,542591,4.86,"00:04:05",2024,"2024-04-06","04-2024",,,236,"https://www.youtube.com/watch?v=ktkKEqNwyEc",0.012580480051722744,0.006357587349478732
"X4LqRtKvwkQ","O MELHOR de PALMEIRAS e SANTOS no PAULISTÃO",295,4,57.04,161,0,1597,32505,2.91,"00:02:48",2024,"2024-04-04","04-2024",,,4,"https://www.youtube.com/watch?v=X4LqRtKvwkQ",0.002504696305572949,0.002504696305572949
"U7J6Jfi0kHw","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #11",351,0,27.78,63,4,1691,33946,3.75,"00:01:37",2024,"2024-04-03","04-2024",,,5,"https://www.youtube.com/watch?v=U7J6Jfi0kHw",0,0.0029568302779420462
"fDT0szgPxeE","Como Joga o Time de ARTUR JORGE Novo Técnico do CRUZEIRO?",780,417,40.31,2358,402,39340,521325,6.57,"00:05:14",2024,"2024-04-03","04-2024",,,240,"https://www.youtube.com/watch?v=fDT0szgPxeE",0.010599898322318252,0.006100660904931368
"FddtA8u319U","POWER RANKING LIBERTADORES 1ª RODADA - TIER LIST",637,19,26.67,178,7,2675,43853,3.09,"00:02:49",2024,"2024-04-02","04-2024",,,38,"https://www.youtube.com/watch?v=FddtA8u319U",0.007102803738317757,0.014205607476635514
"REpQoM7mjGY","Como joga a SELEÇÃO BRASILEIRA de DORIVAL JUNIOR?",954,542,37.9,2716,160,37730,640054,4.16,"00:06:01",2024,"2024-03-28","03-2024",,,313,"https://www.youtube.com/watch?v=REpQoM7mjGY",0.014365226610124569,0.008295785846806255
"KYUr7Po6GVw","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #10",300,3,46.35,113,5,1233,37063,2.58,"00:02:20",2024,"2024-03-27","03-2024",,,3,"https://www.youtube.com/watch?v=KYUr7Po6GVw",0.0024330900243309003,0.0024330900243309003
"U8rH6Di9gsc","QUANDO a SELEÇÃO BRASILEIRA JOGA FUTEBOL",379,299,66.98,1876,28,18597,90710,5.33,"00:04:13",2024,"2024-03-26","03-2024",,,52,"https://www.youtube.com/watch?v=U8rH6Di9gsc",0.016077862020756038,0.0027961499166532238
"ZLONox96cwY","Como joga o time de GABRIEL MILITO, novo técnico do ATLÉTICO MG?",605,182,35.03,1129,185,19339,238880,5.51,"00:03:31",2024,"2024-03-26","03-2024",,,95,"https://www.youtube.com/watch?v=ZLONox96cwY",0.00941103469672682,0.0049123532757640006
"NGOTiVIOGSg","Como joga SAVINHO, convocado da SELEÇÃO BRASILEIRA?",330,16,40.8,237,32,4676,62108,5.12,"00:02:14",2024,"2024-03-23","03-2024",,,29,"https://www.youtube.com/watch?v=NGOTiVIOGSg",0.003421727972626176,0.006201881950384945
"LZOlhgfix9M","Como Joga BOLASIE, REFORÇO do CRUZEIRO?",397,48,33.92,440,40,12644,158282,6.27,"00:02:14",2024,"2024-03-22","03-2024",,,24,"https://www.youtube.com/watch?v=LZOlhgfix9M",0.0037962670041126224,0.0018981335020563112
"Y6-SAEkye70","Como joga OSCAR ROMERO, reforço do INTERNACIONAL?",460,248,31.06,1412,188,47536,316133,7.8,"00:02:31",2024,"2024-03-20","03-2024",,,84,"https://www.youtube.com/watch?v=Y6-SAEkye70",0.005217098619993268,0.0017670817906428812
"iG_bYgbZGuA","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #09",352,7,40.08,104,1,1015,28185,2.73,"00:02:21",2024,"2024-03-20","03-2024",,,8,"https://www.youtube.com/watch?v=iG_bYgbZGuA",0.006896551724137931,0.007881773399014778
"Cdj-LfinJ-I","3 VEZES que LIONEL MESSI CHOCOU o MUNDO",359,133,65.55,1817,60,17294,179684,6.45,"00:03:55",2024,"2024-03-19","03-2024","João","ME MOSTRA ESSE GOL",72,"https://www.youtube.com/watch?v=Cdj-LfinJ-I",0.007690528506996646,0.004163293627847809
"5O_sxa4LQoA","Como joga SABINO, reforço do SÃO PAULO?",300,28,44.53,222,8,2510,54078,4.07,"00:02:13",2024,"2024-03-16","03-2024",,,5,"https://www.youtube.com/watch?v=5O_sxa4LQoA",0.011155378486055778,0.00199203187250996
"uj2PqQBggBg","Como joga ÁLVARO BARREAL, REFORÇO do SANTOS?",405,98,33.33,799,90,28298,272718,7.76,"00:02:25",2024,"2024-03-16","03-2024",,,27,"https://www.youtube.com/watch?v=uj2PqQBggBg",0.0034631422715386247,0.0009541310339953354
"Fle82S32Cj8","GOLS PAULISTÃO 2024 - QUAL A CHANCE #08",391,6,37.95,89,6,1403,27057,3.66,"00:02:28",2024,"2024-03-14","03-2024",,,1,"https://www.youtube.com/watch?v=Fle82S32Cj8",0.0042765502494654314,0.0007127583749109052
"TadhAJUv13Y","Como BERNARD vai jogar no ATLÉTICO MG?",462,124,33.9,736,75,14073,150391,6.31,"00:02:36",2024,"2024-03-13","03-2024",,,93,"https://www.youtube.com/watch?v=TadhAJUv13Y",0.008811198749378243,0.006608399062033681
"vPxj-fgYwgA","GOLAÇOS de BICICLETA no FUTEBOL",265,13,58.49,360,8,3692,41420,4.18,"00:02:34",2024,"2024-03-11","03-2024",,,27,"https://www.youtube.com/watch?v=vPxj-fgYwgA",0.0035211267605633804,0.007313109425785482
"odGnrWnsNMA","Como deve jogar o PALMEIRAS de ABEL FERREIRA?",397,2,37.84,100,3,898,26286,2.63,"00:02:30",2024,"2024-03-09","03-2024",,,3,"https://www.youtube.com/watch?v=odGnrWnsNMA",0.0022271714922048997,0.0033407572383073497
"SyvWxPfiQVA","Como joga THIAGO ALMADA, alvo do BOTAFOGO?",494,361,33.29,1781,381,40202,440686,6.46,"00:02:44",2024,"2024-03-08","03-2024",,,122,"https://www.youtube.com/watch?v=SyvWxPfiQVA",0.008979652753594348,0.003034674891796428
"M0mH9bWGZlc","Como joga RAFAEL BORRÉ, reforço do INTERNACIONAL?",402,317,46.34,2584,196,34986,405582,6.03,"00:03:06",2024,"2024-03-06","03-2024",,,122,"https://www.youtube.com/watch?v=M0mH9bWGZlc",0.00906076716400846,0.003487109129366032
"US654fRa_m4","SÃO PAULO x PALMEIRAS é a MAIOR RIVALIDADE do BRASIL?",360,2,39.3,52,2,778,20721,2.77,"00:02:21",2024,"2024-03-06","03-2024",,,8,"https://www.youtube.com/watch?v=US654fRa_m4",0.002570694087403599,0.010282776349614395
"Dal9eCP6K0A","POR QUE RICHARD RÍOS NÃO FOI EXPULSO EM SÃO PAULO X PALMEIRAS?",248,7,47.71,112,15,1240,25799,3.37,"00:01:58",2024,"2024-03-04","03-2024",,,19,"https://www.youtube.com/watch?v=Dal9eCP6K0A",0.00564516129032258,0.01532258064516129
"aqDDYFyu9GY","QUANDO a SELEÇÃO BRASILEIRA era RESPEITADA",279,89,48.47,668,13,9948,52149,5.38,"00:02:15",2024,"2024-03-04","03-2024",,,28,"https://www.youtube.com/watch?v=aqDDYFyu9GY",0.008946521913952553,0.0028146361077603537
"uJRy0c3vzUU","Gol anulado do REAL MADRID X VALENCIA foi MALVADEZA?",321,7,38.54,127,35,4727,51174,4.85,"00:02:03",2024,"2024-03-03","03-2024",,,9,"https://www.youtube.com/watch?v=uJRy0c3vzUU",0.0014808546646921938,0.001903955997461392
"kjumLmCXvWY","Como vai jogar a SELEÇÃO BRASILEIRA de DORIVAL JÚNIOR?",427,10,40.48,199,7,2318,46906,3.95,"00:02:52",2024,"2024-03-02","03-2024",,,37,"https://www.youtube.com/watch?v=kjumLmCXvWY",0.004314063848144953,0.015962036238136326
"2ICjfL36Ed8","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #07",329,-2,34.81,68,0,934,19517,2.79,"00:01:54",2024,"2024-02-29","02-2024",,,9,"https://www.youtube.com/watch?v=2ICjfL36Ed8",-0.0021413276231263384,0.009635974304068522
"8sbzni4xKk0","COMO ANDRÉ SILVA VIROU TITULAR DO SPFC EM 3 SEMANAS",305,140,42.35,839,86,27734,288226,7.14,"00:02:24",2024,"2024-02-29","02-2024",,,84,"https://www.youtube.com/watch?v=8sbzni4xKk0",0.005047955577990914,0.003028773346794548
"9i66jsoWoBM","NEYMAR BRINCANDO!",225,35,64.05,581,17,4738,45113,7.67,"00:02:24",2024,"2024-02-26","02-2024",,,48,"https://www.youtube.com/watch?v=9i66jsoWoBM",0.007387083157450401,0.010130856901646263
"S4kTKYm8JnA","Como joga RÔMULO, novo reforço do PALMEIRAS?",302,5,44.37,112,5,1465,37222,5.85,"00:02:13",2024,"2024-02-24","02-2024",,,7,"https://www.youtube.com/watch?v=S4kTKYm8JnA",0.0034129692832764505,0.00477815699658703
"E75p3aBfXwg","ROMARINHO no CORINTHIANS? Como ele tá no Al Ittihad?",454,13,30.32,115,4,2245,37960,3.52,"00:02:17",2024,"2024-02-22","02-2024",,,15,"https://www.youtube.com/watch?v=E75p3aBfXwg",0.005790645879732739,0.0066815144766146995
"kc5toEnl7SI","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #06",303,6,39.94,85,2,1062,25094,3.2,"00:02:01",2024,"2024-02-21","02-2024",,,3,"https://www.youtube.com/watch?v=kc5toEnl7SI",0.005649717514124294,0.002824858757062147
"hs4aQ31AfcM","RODRYGO HERÓI do REAL MADRID e MAIS!",229,121,56.95,747,7,15130,41184,3.64,"00:02:10",2024,"2024-02-20","02-2024",,,29,"https://www.youtube.com/watch?v=hs4aQ31AfcM",0.007997356245869135,0.0019167217448777265
"_qBFSXBFrOI","Como Joga CRISTIAN PAVÓN, novo reforço do GRÊMIO?",355,6,40.38,69,11,858,24001,2.5,"00:02:23",2024,"2024-02-19","02-2024",,,10,"https://www.youtube.com/watch?v=_qBFSXBFrOI",0.006993006993006993,0.011655011655011656
"qcjl8E61aw0","SANTOS do CARILLE NÃO PODE ser LÍDER do PAULISTÃO",471,68,34.84,525,25,7462,84168,6.46,"00:02:44",2024,"2024-02-17","02-2024",,,22,"https://www.youtube.com/watch?v=qcjl8E61aw0",0.009112838381131064,0.0029482712409541678
"qoFx6zVfFE0","SÃO PAULO foi PREJUDICADO pela ARBITRAGEM contra SANTOS?",314,2,47.71,167,11,2291,35205,4.62,"00:02:29",2024,"2024-02-16","02-2024",,,23,"https://www.youtube.com/watch?v=qoFx6zVfFE0",0.0008729812309035355,0.01003928415539066
"fyroeaFaBr0","NEYMAR foi INJUSTIÇADO no PUSKAS!?",241,103,57.82,861,21,18442,66058,4.25,"00:02:19",2024,"2024-02-12","02-2024",,,66,"https://www.youtube.com/watch?v=fyroeaFaBr0",0.00558507754039692,0.0035787875501572496
"3RExs0nS6QM","Como joga o CORINTHIANS do técnico ANTONIO OLIVEIRA?",485,196,40.45,1123,137,21840,293195,5.57,"00:03:16",2024,"2024-02-10","02-2024",,,61,"https://www.youtube.com/watch?v=3RExs0nS6QM",0.008974358974358974,0.002793040293040293
"utWwjcSc99M","Como joga IGOR CORONADO, reforço do CORINTHIANS?",495,1094,45.46,4908,1289,175594,2412837,5.13,"00:03:45",2024,"2024-02-10","02-2024",,,279,"https://www.youtube.com/watch?v=utWwjcSc99M",0.006230281216898071,0.0015888925589712633
"klYLmeYPEkQ","O QUE WILLIAN JOSÉ AGREGA AO BAHIA?",257,43,40.24,239,61,6357,75523,7.37,"00:02:02",2024,"2024-02-09","02-2024",,,22,"https://www.youtube.com/watch?v=klYLmeYPEkQ",0.006764196948246028,0.0034607519270095956
"5RtrL0n27zU","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #05",347,12,31.04,76,0,1322,25147,3,"00:01:47",2024,"2024-02-08","02-2024",,,9,"https://www.youtube.com/watch?v=5RtrL0n27zU",0.009077155824508321,0.00680786686838124
"TdyE3zVjjvg","O PUSKAS MAIS INCRÍVEL!?",286,109,41.47,868,15,13423,54060,3.47,"00:01:58",2024,"2024-02-05","02-2024",,,37,"https://www.youtube.com/watch?v=TdyE3zVjjvg",0.008120390374729941,0.0027564627877523654
"MziPT993yIE","Como joga LÁZARO, nova contratação do PALMEIRAS?",433,33,35.67,151,36,3237,57982,4.32,"00:02:34",2024,"2024-02-03","02-2024",,,4,"https://www.youtube.com/watch?v=MziPT993yIE",0.010194624652455977,0.001235712079085573
"YTCIrHgeqmE","Como joga RODRIGO GARRO, reforço do CORINTHIANS?",342,309,45.58,1645,271,56663,624694,6.42,"00:02:35",2024,"2024-02-03","02-2024",,,151,"https://www.youtube.com/watch?v=YTCIrHgeqmE",0.0054532940366729616,0.002664878315655719
"RN2CgBLKtuw","GOLS MAIS BONITOS NO BRASIL EM 2023 - QUAL A CHANCE #04",322,4,38.69,78,0,1135,29992,2.81,"00:02:04",2024,"2024-02-01","02-2024",,,5,"https://www.youtube.com/watch?v=RN2CgBLKtuw",0.003524229074889868,0.004405286343612335
"aV0r4L-Xl4c","Como joga LUIZ HENRIQUE, nova CONTRATAÇÃO do BOTAFOGO",491,82,35.27,652,106,14536,172556,6.57,"00:02:53",2024,"2024-01-31","01-2024",,,41,"https://www.youtube.com/watch?v=aV0r4L-Xl4c",0.005641166758392956,0.002820583379196478
"3XZLXUGtgAA","GOLAÇO do GRAFITE como VOCÊ NUNCA VIU ANTES",294,22,58.89,502,10,5034,51447,4.39,"00:02:53",2024,"2024-01-29","01-2024",,,33,"https://www.youtube.com/watch?v=3XZLXUGtgAA",0.004370282081843465,0.006555423122765197
"RTgbohdMd-g","4 PROMESSAS DA COPINHA QUE NÃO VINGARAM",377,-1,45.56,50,0,391,20145,1.38,"00:02:51",2024,"2024-01-27","01-2024",,,4,"https://www.youtube.com/watch?v=RTgbohdMd-g",-0.0025575447570332483,0.010230179028132993
"WPR4-15z2Xg","Veja como Aníbal Moreno encaixou no Palmeiras",466,5,42.18,105,14,996,22372,3.33,"00:03:16",2024,"2024-01-26","01-2024",,,9,"https://www.youtube.com/watch?v=WPR4-15z2Xg",0.0050200803212851405,0.009036144578313253
"25HAX1kM_GM","JANELA DE TRANSFERÊNCIAS DO INTERNACIONAL É TUDO ISSO?",506,1,34.69,50,1,638,19868,2.41,"00:02:55",2024,"2024-01-25","01-2024",,,2,"https://www.youtube.com/watch?v=25HAX1kM_GM",0.001567398119122257,0.003134796238244514
"tF1wJYu74W4","MELHORES MOMENTOS LIBERTADORES 2023 - QUAL A CHANCE #03",258,1,40.51,81,4,768,21521,2.68,"00:01:44",2024,"2024-01-24","01-2024",,,1,"https://www.youtube.com/watch?v=tF1wJYu74W4",0.0013020833333333333,0.0013020833333333333
"ckBwjwWPeTc","GOL POLÊMICO do TULIO 1995 IMPEDIDO",380,25,43.77,356,190,7751,58741,6.31,"00:02:46",2024,"2024-01-22","01-2024",,,31,"https://www.youtube.com/watch?v=ckBwjwWPeTc",0.003225390272222939,0.003999483937556445
"fuOk9i1KbYE","O DIA QUE LUIS SUÁREZ ACABOU COM O BOTAFOGO",278,1,42.23,5,4,65,2766,1.48,"00:01:57",2024,"2024-01-20","01-2024",,,0,"https://www.youtube.com/watch?v=fuOk9i1KbYE",0.015384615384615385,0
"cHQsgxfmG50","ALÉM DE REBAIXADO, SANTOS TOMOU 7 A 1 DO INTER EM 2023",262,1,45.71,2,0,31,2654,0.9,"00:01:59",2024,"2024-01-19","01-2024",,,0,"https://www.youtube.com/watch?v=cHQsgxfmG50",0.03225806451612903,0
"JH__By79YXU","BAHIA CITY - A MELHOR JANELA DE TRANSFERÊNCIAS DO BRASIL!",335,8,34.04,76,4,1298,25752,3.94,"00:01:54",2024,"2024-01-18","01-2024",,,14,"https://www.youtube.com/watch?v=JH__By79YXU",0.0061633281972265025,0.01078582434514638
"L_9_bVMYq5k","GOLS DA RODADA E MELHORES MOMENTOS - QUAL A CHANCE #02",246,0,44.91,39,0,379,16213,1.73,"00:01:50",2024,"2024-01-17","01-2024",,,1,"https://www.youtube.com/watch?v=L_9_bVMYq5k",0,0.002638522427440633
"L64UI6UIgVM","POR ISSO O MARCOS LEONARDO SAIU DO SANTOS PRO BENFICA",231,0,49.36,10,1,208,4535,3.35,"00:01:54",2024,"2024-01-13","01-2024",,,1,"https://www.youtube.com/watch?v=L64UI6UIgVM",0,0.004807692307692308
"cS-PG7PY18k","O ""MELHOR"" DO FUTEBOL ESSA SEMANA - QUAL A CHANCE #01",241,1,36.74,83,0,733,25900,2.22,"00:01:28",2024,"2024-01-11","01-2024",,,3,"https://www.youtube.com/watch?v=cS-PG7PY18k",0.001364256480218281,0.004092769440654843
"v0nbdpElVwo","5 GOLS mais IMPROVÁVEIS do ENDRICK no BRASILEIRÃO 2023",288,0,37.13,1,0,53,2426,1.2,"00:01:46",2024,"2024-01-11","01-2024",,,0,"https://www.youtube.com/watch?v=v0nbdpElVwo",0,0
"pWVucMvWTQI","COMO ELE FEZ ESSE GOLAÇO?",292,31,66.73,859,19,9155,96923,7.53,"00:03:14",2024,"2024-01-08","01-2024",,,29,"https://www.youtube.com/watch?v=pWVucMvWTQI",0.003386127799016931,0.0031676679410158385
"GI9wlDlMvFI","EXCLUSIVO: LÉO GAMALHO relembra drama de SUPERAR CÂNCER",310,-1,18.8,12,1,246,19789,0.95,"00:00:58",2024,"2024-01-06","01-2024",,,2,"https://www.youtube.com/watch?v=GI9wlDlMvFI",-0.0040650406504065045,0.008130081300813009
"WifTEftMX9I","ESSA SELEÇÃO DO ANO DE 2023 FICOU PERFEITA!",1630,3,19.03,74,2,873,33421,4.16,"00:05:10",2024,"2024-01-01","01-2024",,,,,0.003436426116838488,
"IkEq9dvf67U","A Seleção PERFEITA do BRASILEIRÃO 2023",1593,6,16.7,70,3,608,22742,2.61,"00:04:26",2023,"2023-12-29","12-2023",,,,,0.009868421052631578,
"FITY3_V9ZY4","SÃO PAULO, O CAMPEÃO DE TUDO - Retrospectiva Copa do Brasil",2067,5,15.06,88,3,866,22755,3.07,"00:05:11",2023,"2023-12-25","12-2023",,,,,0.005773672055427252,
"JVVtQRer8DQ","O DIA QUE RONALDINHO GAÚCHO FOI APLAUDIDO DE PÉ NO BERNABÉU",282,28,70.34,745,21,7550,78409,7.01,"00:03:18",2023,"2023-12-25","12-2023",,,22,"https://www.youtube.com/watch?v=JVVtQRer8DQ",0.003708609271523179,0.002913907284768212
"GMwc1t0hX7Q","Foi LINDO ver a TORCIDA do FLU na FINAL do MUNDIAL",641,3,18.48,46,10,1007,32324,2.47,"00:01:58",2023,"2023-12-24","12-2023",,,7,"https://www.youtube.com/watch?v=GMwc1t0hX7Q",0.0029791459781529296,0.006951340615690168
